state,district,year,month,rain
Orissa,Rayagada,2011,May,60.6
Orissa,Rayagada,2011,June,134.4
Orissa,Rayagada,2011,July,212.3
Orissa,Rayagada,2011,August,117.2
Orissa,Rayagada,2011,September,357.6
Orissa,Rayagada,2011,October,205.7
Orissa,Rayagada,2011,November,39.3
Orissa,Rayagada,2011,December,0.1
Orissa,Rayagada,2012,January,0
Orissa,Rayagada,2012,February,0
Orissa,Rayagada,2012,March,80.5
Orissa,Rayagada,2012,April,59.2
Orissa,Rayagada,2012,May,91.2
Orissa,Rayagada,2012,June,264.8
Orissa,Rayagada,2012,July,469.7
Orissa,Rayagada,2012,August,533.3
Orissa,Rayagada,2012,September,275.9
Orissa,Rayagada,2012,October,23.6
Orissa,Rayagada,2012,November,34.9
Orissa,Rayagada,2012,December,0
Orissa,Rayagada,2013,January,0
Orissa,Rayagada,2013,February,5.5
Orissa,Rayagada,2013,March,8.9
Orissa,Rayagada,2013,April,43.7
Orissa,Rayagada,2013,May,108.1
Orissa,Rayagada,2013,June,249
Orissa,Rayagada,2013,July,187.8
Orissa,Rayagada,2013,August,454.5
Orissa,Rayagada,2013,September,302.6
Orissa,Rayagada,2013,October,55.5
Orissa,Rayagada,2013,November,3.2
Orissa,Rayagada,2013,December,0
Orissa,Rayagada,2014,January,6
Orissa,Rayagada,2014,February,24
Orissa,Rayagada,2014,March,56.2
Orissa,Rayagada,2014,April,39.4
Orissa,Rayagada,2014,May,17.2
Orissa,Rayagada,2014,June,129.4
Orissa,Rayagada,2014,July,243
Orissa,Rayagada,2014,August,362.7
Orissa,Rayagada,2014,September,381.7
Orissa,Rayagada,2014,October,29.8
Orissa,Rayagada,2014,November,1.6
Orissa,Rayagada,2014,December,0
Orissa,Rayagada,2015,January,0
Orissa,Rayagada,2015,February,0
Orissa,Rayagada,2015,March,6.2
Orissa,Rayagada,2015,April,7.5
Orissa,Rayagada,2015,May,37.7
Orissa,Rayagada,2015,June,167.9
Orissa,Rayagada,2015,July,504.1
Orissa,Rayagada,2015,August,288.8
Orissa,Rayagada,2015,September,97.9
Orissa,Rayagada,2015,October,102.3
Orissa,Rayagada,2015,November,34.4
Orissa,Rayagada,2015,December,0
Orissa,Rayagada,2016,January,28.7
Orissa,Rayagada,2016,February,1.4
Orissa,Rayagada,2016,March,1.9
Orissa,Rayagada,2016,April,24
Orissa,Rayagada,2016,May,112.9
Orissa,Rayagada,2016,June,146.1
Orissa,Rayagada,2016,July,392.3
Orissa,Rayagada,2016,August,312.3
Orissa,Rayagada,2016,September,175.7
Orissa,Rayagada,2016,October,178.6
Orissa,Rayagada,2016,November,33.1
Orissa,Rayagada,2016,December,44.9
Orissa,Sambalpur,2010,January,3.6
Orissa,Sambalpur,2010,February,12.8
Orissa,Sambalpur,2010,March,5.9
Orissa,Sambalpur,2010,April,56.1
Orissa,Sambalpur,2010,May,6.3
Orissa,Sambalpur,2010,June,88.8
Orissa,Sambalpur,2010,July,404.8
Orissa,Sambalpur,2010,August,522.5
Orissa,Sambalpur,2010,September,168.7
Orissa,Sambalpur,2010,October,60.9
Orissa,Sambalpur,2010,November,0
Orissa,Sambalpur,2010,December,0
Orissa,Sambalpur,2011,January,39.1
Orissa,Sambalpur,2011,February,7.1
Orissa,Sambalpur,2011,March,13.2
Orissa,Sambalpur,2011,April,0.6
Orissa,Sambalpur,2011,May,32.6
Orissa,Sambalpur,2011,June,258.5
Orissa,Sambalpur,2011,July,629.4
Orissa,Sambalpur,2011,August,243.2
Orissa,Sambalpur,2011,September,131.6
Orissa,Sambalpur,2011,October,153.7
Orissa,Sambalpur,2011,November,3.6
Orissa,Sambalpur,2011,December,50.4
Orissa,Sambalpur,2012,January,0
Orissa,Sambalpur,2012,February,0
Orissa,Sambalpur,2012,March,65.6
Orissa,Sambalpur,2012,April,12.3
Orissa,Sambalpur,2012,May,84.3
Orissa,Sambalpur,2012,June,124.8
Orissa,Sambalpur,2012,July,381.6
Orissa,Sambalpur,2012,August,714.5
Orissa,Sambalpur,2012,September,154.4
Orissa,Sambalpur,2012,October,28.4
Orissa,Sambalpur,2012,November,5.5
Orissa,Sambalpur,2012,December,0
Orissa,Sambalpur,2013,January,0
Orissa,Sambalpur,2013,February,66.5
Orissa,Sambalpur,2013,March,2
Orissa,Sambalpur,2013,April,10.5
Orissa,Sambalpur,2013,May,24.1
Orissa,Sambalpur,2013,June,263.7
Orissa,Sambalpur,2013,July,345.8
Orissa,Sambalpur,2013,August,395.6
Orissa,Sambalpur,2013,September,431.5
Orissa,Sambalpur,2013,October,31.4
Orissa,Sambalpur,2013,November,10
Orissa,Sambalpur,2013,December,0
Orissa,Sambalpur,2014,January,30.2
Orissa,Sambalpur,2014,February,14
Orissa,Sambalpur,2014,March,4.6
Orissa,Sambalpur,2014,April,15
Orissa,Sambalpur,2014,May,6.6
Orissa,Sambalpur,2014,June,344.4
Orissa,Sambalpur,2014,July,397
Orissa,Sambalpur,2014,August,446.8
Orissa,Sambalpur,2014,September,345.3
Orissa,Sambalpur,2014,October,16.7
Orissa,Sambalpur,2014,November,0
Orissa,Sambalpur,2014,December,0
Orissa,Sambalpur,2015,January,0
Orissa,Sambalpur,2015,February,0
Orissa,Sambalpur,2015,March,0
Orissa,Sambalpur,2015,April,0.9
Orissa,Sambalpur,2015,May,51.1
Orissa,Sambalpur,2015,June,53.3
Orissa,Sambalpur,2015,July,545.9
Orissa,Sambalpur,2015,August,327.3
Orissa,Sambalpur,2015,September,120.6
Orissa,Sambalpur,2015,October,78.4
Orissa,Sambalpur,2015,November,17.8
Orissa,Sambalpur,2015,December,0.3
Orissa,Sambalpur,2016,January,2
Orissa,Sambalpur,2016,February,3.2
Orissa,Sambalpur,2016,March,0
Orissa,Sambalpur,2016,April,0
Orissa,Sambalpur,2016,May,27.1
Orissa,Sambalpur,2016,June,143.6
Orissa,Sambalpur,2016,July,261.4
Orissa,Sambalpur,2016,August,194.1
Orissa,Sambalpur,2016,September,150.2
Orissa,Sambalpur,2016,October,60.3
Orissa,Sambalpur,2016,November,16.7
Orissa,Sambalpur,2016,December,28.8
Orissa,Sonepur,2010,January,7.5
Orissa,Sonepur,2010,February,0
Orissa,Sonepur,2010,March,5.2
Orissa,Sonepur,2010,April,0
Orissa,Sonepur,2010,May,18
Orissa,Sonepur,2010,June,182.8
Orissa,Sonepur,2010,July,321.3
Orissa,Sonepur,2010,August,281.2
Orissa,Sonepur,2010,September,114.7
Orissa,Sonepur,2010,October,51.3
Orissa,Sonepur,2010,November,0
Orissa,Sonepur,2010,December,0
Orissa,Sonepur,2011,January,82.7
Orissa,Sonepur,2011,February,5.7
Orissa,Sonepur,2011,March,8.3
Orissa,Sonepur,2011,April,0
Orissa,Sonepur,2011,May,47
Orissa,Sonepur,2011,June,66.3
Orissa,Sonepur,2011,July,585.8
Orissa,Sonepur,2011,August,206.7
Orissa,Sonepur,2011,September,160.3
Orissa,Sonepur,2011,October,130
Orissa,Sonepur,2011,November,0
Orissa,Sonepur,2011,December,6.7
Orissa,Sonepur,2012,January,0
Orissa,Sonepur,2012,February,0
Orissa,Sonepur,2012,March,59.3
Orissa,Sonepur,2012,April,12
Orissa,Sonepur,2012,May,64
Orissa,Sonepur,2012,June,130.1
Orissa,Sonepur,2012,July,469.3
Orissa,Sonepur,2012,August,1224.3
Orissa,Sonepur,2012,September,141
Orissa,Sonepur,2012,October,18.7
Orissa,Sonepur,2012,November,7
Orissa,Sonepur,2012,December,0
Orissa,Sonepur,2013,January,0
Orissa,Sonepur,2013,February,19.8
Orissa,Sonepur,2013,March,0
Orissa,Sonepur,2013,April,0.3
Orissa,Sonepur,2013,May,21.3
Orissa,Sonepur,2013,June,502.7
Orissa,Sonepur,2013,July,229.7
Orissa,Sonepur,2013,August,319
Orissa,Sonepur,2013,September,373.8
Orissa,Sonepur,2013,October,25.7
Orissa,Sonepur,2013,November,2
Orissa,Sonepur,2013,December,0
Orissa,Sonepur,2014,January,20
Orissa,Sonepur,2014,February,17
Orissa,Sonepur,2014,March,0
Orissa,Sonepur,2014,April,0
Orissa,Sonepur,2014,May,0
Orissa,Sonepur,2014,June,397.2
Orissa,Sonepur,2014,July,383.7
Orissa,Sonepur,2014,August,404.7
Orissa,Sonepur,2014,September,335.7
Orissa,Sonepur,2014,October,7
Orissa,Sonepur,2014,November,0
Orissa,Sonepur,2014,December,0
Orissa,Sonepur,2015,January,0
Orissa,Sonepur,2015,February,0
Orissa,Sonepur,2015,March,0
Orissa,Sonepur,2015,April,0
Orissa,Sonepur,2015,May,7.7
Orissa,Sonepur,2015,June,90
Orissa,Sonepur,2015,July,1023.3
Orissa,Sonepur,2015,August,301.7
Orissa,Sonepur,2015,September,199
Orissa,Sonepur,2015,October,32.7
Orissa,Sonepur,2015,November,44
Orissa,Sonepur,2015,December,0
Orissa,Sonepur,2016,January,0
Orissa,Sonepur,2016,February,0
Orissa,Sonepur,2016,March,0
Orissa,Sonepur,2016,April,4.3
Orissa,Sonepur,2016,May,49.1
Orissa,Sonepur,2016,June,148
Orissa,Sonepur,2016,July,268.7
Orissa,Sonepur,2016,August,220
Orissa,Sonepur,2016,September,155
Orissa,Sonepur,2016,October,34.7
Orissa,Sonepur,2016,November,28
Orissa,Sonepur,2016,December,25.3
Orissa,Sundargarh,2010,January,2.9
Orissa,Sundargarh,2010,February,4.4
Orissa,Sundargarh,2010,March,11.7
Orissa,Sundargarh,2010,April,46.4
Orissa,Sundargarh,2010,May,38.1
Orissa,Sundargarh,2010,June,117.9
Orissa,Sundargarh,2010,July,366.4
Orissa,Sundargarh,2010,August,566.8
Orissa,Sundargarh,2010,September,133
Orissa,Sundargarh,2010,October,67.5
Orissa,Sundargarh,2010,November,0
Orissa,Sundargarh,2010,December,0
Orissa,Sundargarh,2011,January,25.1
Orissa,Sundargarh,2011,February,6.2
Orissa,Sundargarh,2011,March,13.3
Orissa,Sundargarh,2011,April,6.7
Orissa,Sundargarh,2011,May,21.1
Orissa,Sundargarh,2011,June,315.7
Orissa,Sundargarh,2011,July,351.3
Orissa,Sundargarh,2011,August,245.5
Orissa,Sundargarh,2011,September,169.6
Orissa,Sundargarh,2011,October,117
Orissa,Sundargarh,2011,November,0
Orissa,Sundargarh,2011,December,38
Orissa,Sundargarh,2012,January,0
Orissa,Sundargarh,2012,February,0
Orissa,Sundargarh,2012,March,26.8
Orissa,Sundargarh,2012,April,13
Orissa,Sundargarh,2012,May,114.3
Orissa,Sundargarh,2012,June,123.1
Orissa,Sundargarh,2012,July,455.6
Orissa,Sundargarh,2012,August,418.7
Orissa,Sundargarh,2012,September,130.1
Orissa,Sundargarh,2012,October,30.6
Orissa,Sundargarh,2012,November,2.7
Orissa,Sundargarh,2012,December,0
Orissa,Sundargarh,2013,January,3.3
Orissa,Sundargarh,2013,February,57.5
Orissa,Sundargarh,2013,March,3.8
Orissa,Sundargarh,2013,April,11.3
Orissa,Sundargarh,2013,May,30.5
Orissa,Sundargarh,2013,June,185
Orissa,Sundargarh,2013,July,454
Orissa,Sundargarh,2013,August,583.8
Orissa,Sundargarh,2013,September,240
Orissa,Sundargarh,2013,October,22.7
Orissa,Sundargarh,2013,November,59.9
Orissa,Sundargarh,2013,December,0
Orissa,Sundargarh,2014,January,20.9
Orissa,Sundargarh,2014,February,17.8
Orissa,Sundargarh,2014,March,11.6
Orissa,Sundargarh,2014,April,18.7
Orissa,Sundargarh,2014,May,8.5
Orissa,Sundargarh,2014,June,361.1
Orissa,Sundargarh,2014,July,446.8
Orissa,Sundargarh,2014,August,384.8
Orissa,Sundargarh,2014,September,275.3
Orissa,Sundargarh,2014,October,27.1
Orissa,Sundargarh,2014,November,0.1
Orissa,Sundargarh,2014,December,0
Orissa,Sundargarh,2015,January,0
Orissa,Sundargarh,2015,February,0
Orissa,Sundargarh,2015,March,0.8
Orissa,Sundargarh,2015,April,0.9
Orissa,Sundargarh,2015,May,71
Orissa,Sundargarh,2015,June,90.1
Orissa,Sundargarh,2015,July,448.6
Orissa,Sundargarh,2015,August,305.7
Orissa,Sundargarh,2015,September,120.7
Orissa,Sundargarh,2015,October,89.1
Orissa,Sundargarh,2015,November,22.2
Orissa,Sundargarh,2015,December,0
Orissa,Sundargarh,2016,January,1.2
Orissa,Sundargarh,2016,February,2.2
Orissa,Sundargarh,2016,March,0
Orissa,Sundargarh,2016,April,6.3
Orissa,Sundargarh,2016,May,36.1
Orissa,Sundargarh,2016,June,139.6
Orissa,Sundargarh,2016,July,265.7
Orissa,Sundargarh,2016,August,276.4
Orissa,Sundargarh,2016,September,133.8
Orissa,Sundargarh,2016,October,56.9
Orissa,Sundargarh,2016,November,10.2
Orissa,Sundargarh,2016,December,42.7
Pondicherry,Pondicherry,2010,January,29.8
Pondicherry,Pondicherry,2010,February,0
Pondicherry,Pondicherry,2010,March,0.5
Pondicherry,Pondicherry,2010,April,0.1
Pondicherry,Pondicherry,2010,May,370.2
Pondicherry,Pondicherry,2010,June,19.3
Pondicherry,Pondicherry,2010,July,30.1
Pondicherry,Pondicherry,2010,August,120
Pondicherry,Pondicherry,2010,September,323.7
Pondicherry,Pondicherry,2010,October,505
Pondicherry,Pondicherry,2010,November,399
Pondicherry,Pondicherry,2010,December,41.8
Pondicherry,Pondicherry,2011,January,1
Pondicherry,Pondicherry,2011,February,15.8
Pondicherry,Pondicherry,2011,March,11.7
Pondicherry,Pondicherry,2011,April,145.6
Pondicherry,Pondicherry,2011,May,39.4
Pondicherry,Pondicherry,2011,June,0.8
Pondicherry,Pondicherry,2011,July,19.2
Pondicherry,Pondicherry,2011,August,83.6
Pondicherry,Pondicherry,2011,September,163.7
Pondicherry,Pondicherry,2011,October,222.5
Pondicherry,Pondicherry,2011,November,897.5
Pondicherry,Pondicherry,2011,December,172.6
Pondicherry,Pondicherry,2012,January,23.8
Pondicherry,Pondicherry,2012,February,0
Pondicherry,Pondicherry,2012,March,56.7
Pondicherry,Pondicherry,2012,April,4.6
Pondicherry,Pondicherry,2012,May,70.7
Pondicherry,Pondicherry,2012,June,59.1
Pondicherry,Pondicherry,2012,July,21.6
Pondicherry,Pondicherry,2012,August,56.5
Pondicherry,Pondicherry,2012,September,94.7
Pondicherry,Pondicherry,2012,October,426.8
Pondicherry,Pondicherry,2012,November,275.2
Pondicherry,Pondicherry,2012,December,127.6
Pondicherry,Pondicherry,2013,January,0.1
Pondicherry,Pondicherry,2013,February,33.1
Pondicherry,Pondicherry,2013,March,0
Pondicherry,Pondicherry,2013,April,19.7
Pondicherry,Pondicherry,2013,May,4.9
Pondicherry,Pondicherry,2013,June,28.3
Pondicherry,Pondicherry,2013,July,119.5
Pondicherry,Pondicherry,2013,August,151.5
Pondicherry,Pondicherry,2013,September,59
Pondicherry,Pondicherry,2013,October,432.8
Pondicherry,Pondicherry,2013,November,161.3
Pondicherry,Pondicherry,2013,December,344.8
Pondicherry,Pondicherry,2014,January,51
Pondicherry,Pondicherry,2014,February,21.5
Pondicherry,Pondicherry,2014,March,225.3
Pondicherry,Pondicherry,2014,April,21.6
Pondicherry,Pondicherry,2014,May,18.6
Pondicherry,Pondicherry,2014,June,49
Pondicherry,Pondicherry,2014,July,8.3
Pondicherry,Pondicherry,2014,August,60.3
Pondicherry,Pondicherry,2014,September,38.8
Pondicherry,Pondicherry,2014,October,332.3
Pondicherry,Pondicherry,2014,November,704.5
Pondicherry,Pondicherry,2014,December,128.5
Pondicherry,Pondicherry,2015,January,33.7
Pondicherry,Pondicherry,2015,February,0
Pondicherry,Pondicherry,2015,March,105.4
Pondicherry,Pondicherry,2015,April,49.9
Pondicherry,Pondicherry,2015,May,36.5
Pondicherry,Pondicherry,2015,June,5.5
Pondicherry,Pondicherry,2015,July,37.1
Pondicherry,Pondicherry,2015,August,87
Pondicherry,Pondicherry,2015,September,50.7
Pondicherry,Pondicherry,2015,October,76.2
Pondicherry,Pondicherry,2015,November,712.4
Pondicherry,Pondicherry,2015,December,389.5
Pondicherry,Pondicherry,2016,January,46.7
Pondicherry,Pondicherry,2016,February,0
Pondicherry,Pondicherry,2016,March,0
Pondicherry,Pondicherry,2016,April,0
Pondicherry,Pondicherry,2016,May,114.7
Pondicherry,Pondicherry,2016,June,237.3
Pondicherry,Pondicherry,2016,July,32.7
Pondicherry,Pondicherry,2016,August,158.8
Pondicherry,Pondicherry,2016,September,182.7
Pondicherry,Pondicherry,2016,October,243.1
Pondicherry,Pondicherry,2016,November,498.4
Pondicherry,Pondicherry,2016,December,203.4
Punjab,Bhatinda,2010,January,28.1
Punjab,Bhatinda,2010,February,8.4
Punjab,Bhatinda,2010,March,0
Punjab,Bhatinda,2010,April,0.4
Punjab,Bhatinda,2010,May,52.4
Punjab,Bhatinda,2010,June,74.9
Punjab,Bhatinda,2010,July,29.9
Punjab,Bhatinda,2010,August,105.3
Punjab,Bhatinda,2010,September,14.4
Punjab,Bhatinda,2010,October,19.2
Punjab,Bhatinda,2010,November,0
Punjab,Bhatinda,2010,December,0
Punjab,Bhatinda,2011,January,46.2
Punjab,Bhatinda,2011,February,69.1
Punjab,Bhatinda,2011,March,42.6
Punjab,Bhatinda,2011,April,3.5
Punjab,Bhatinda,2011,May,21.1
Punjab,Bhatinda,2011,June,82.2
Punjab,Bhatinda,2011,July,168.5
Punjab,Bhatinda,2011,August,11
Punjab,Bhatinda,2011,September,109.6
Punjab,Bhatinda,2011,October,0
Punjab,Bhatinda,2011,November,0
Punjab,Bhatinda,2011,December,0
Punjab,Bhatinda,2012,January,14
Punjab,Bhatinda,2012,February,0
Punjab,Bhatinda,2012,March,60.2
Punjab,Bhatinda,2012,April,1.4
Punjab,Bhatinda,2012,May,49.4
Punjab,Bhatinda,2012,June,59.7
Punjab,Bhatinda,2012,July,50.3
Punjab,Bhatinda,2012,August,1.3
Punjab,Bhatinda,2012,September,50.7
Punjab,Bhatinda,2012,October,2.1
Punjab,Bhatinda,2012,November,19.5
Punjab,Bhatinda,2012,December,9.2
Punjab,Bhatinda,2013,January,0
Punjab,Bhatinda,2013,February,79.5
Punjab,Bhatinda,2013,March,10.8
Punjab,Bhatinda,2013,April,0
Punjab,Bhatinda,2013,May,0
Punjab,Bhatinda,2013,June,54.1
Punjab,Bhatinda,2013,July,56.6
Punjab,Bhatinda,2013,August,22.8
Punjab,Bhatinda,2013,September,27.5
Punjab,Bhatinda,2013,October,0
Punjab,Bhatinda,2013,November,2.2
Punjab,Bhatinda,2013,December,0
Punjab,Bhatinda,2014,January,3.7
Punjab,Bhatinda,2014,February,2.9
Punjab,Bhatinda,2014,March,0
Punjab,Bhatinda,2014,April,23.2
Punjab,Bhatinda,2014,May,36.5
Punjab,Bhatinda,2014,June,190.8
Punjab,Bhatinda,2014,July,58.2
Punjab,Bhatinda,2014,August,155.3
Punjab,Bhatinda,2014,September,47.5
Punjab,Bhatinda,2014,October,8
Punjab,Bhatinda,2014,November,0
Punjab,Bhatinda,2014,December,0.9
Punjab,Bhatinda,2015,January,13.8
Punjab,Bhatinda,2015,February,19.1
Punjab,Bhatinda,2015,March,5.8
Punjab,Bhatinda,2015,April,10.5
Punjab,Bhatinda,2015,May,3.9
Punjab,Bhatinda,2015,June,5.6
Punjab,Bhatinda,2015,July,106.1
Punjab,Bhatinda,2015,August,18.1
Punjab,Bhatinda,2015,September,69.1
Punjab,Bhatinda,2015,October,0
Punjab,Bhatinda,2015,November,0.2
Punjab,Bhatinda,2015,December,0
Punjab,Bhatinda,2016,January,3.4
Punjab,Bhatinda,2016,February,12.9
Punjab,Bhatinda,2016,March,2.2
Punjab,Bhatinda,2016,April,0
Punjab,Bhatinda,2016,May,3
Punjab,Bhatinda,2016,June,34.1
Punjab,Bhatinda,2016,July,116.1
Punjab,Bhatinda,2016,August,103.2
Punjab,Bhatinda,2016,September,79.9
Punjab,Bhatinda,2016,October,0
Punjab,Bhatinda,2016,November,0
Punjab,Bhatinda,2016,December,2.5
Punjab,Faridkot,2010,January,32.8
Punjab,Faridkot,2010,February,10.6
Punjab,Faridkot,2010,March,0
Punjab,Faridkot,2010,April,0
Punjab,Faridkot,2010,May,27.6
Punjab,Faridkot,2010,June,40
Punjab,Faridkot,2010,July,8.5
Punjab,Faridkot,2010,August,7.5
Punjab,Faridkot,2010,September,4
Punjab,Faridkot,2010,October,0
Punjab,Faridkot,2010,November,0
Punjab,Faridkot,2010,December,0
Punjab,Faridkot,2011,January,46.2
Punjab,Faridkot,2011,February,69.1
Punjab,Faridkot,2011,March,42.6
Punjab,Faridkot,2011,April,3.5
Punjab,Faridkot,2011,May,21.1
Punjab,Faridkot,2011,June,0
Punjab,Faridkot,2011,July,26
Punjab,Faridkot,2011,August,0
Punjab,Faridkot,2011,September,38.4
Punjab,Faridkot,2011,October,0
Punjab,Faridkot,2011,November,0
Punjab,Faridkot,2011,December,0
Punjab,Faridkot,2012,January,50.5
Punjab,Faridkot,2012,February,71.1
Punjab,Faridkot,2012,March,26.4
Punjab,Faridkot,2012,April,5.5
Punjab,Faridkot,2012,May,8.2
Punjab,Faridkot,2012,June,55.2
Punjab,Faridkot,2012,July,192.1
Punjab,Faridkot,2012,August,69.2
Punjab,Faridkot,2012,September,2
Punjab,Faridkot,2012,October,0
Punjab,Faridkot,2012,November,0
Punjab,Faridkot,2012,December,0
Punjab,Faridkot,2013,January,0
Punjab,Faridkot,2013,February,6.2
Punjab,Faridkot,2013,March,20.5
Punjab,Faridkot,2013,April,0
Punjab,Faridkot,2013,May,6.8
Punjab,Faridkot,2013,June,80
Punjab,Faridkot,2013,July,0
Punjab,Faridkot,2013,August,200.7
Punjab,Faridkot,2013,September,38.4
Punjab,Faridkot,2013,October,0
Punjab,Faridkot,2013,November,0
Punjab,Faridkot,2013,December,14.2
Punjab,Faridkot,2014,January,14.2
Punjab,Faridkot,2014,February,8
Punjab,Faridkot,2014,March,0
Punjab,Faridkot,2014,April,12.8
Punjab,Faridkot,2014,May,36.8
Punjab,Faridkot,2014,June,63.8
Punjab,Faridkot,2014,July,51.4
Punjab,Faridkot,2014,August,157.2
Punjab,Faridkot,2014,September,0
Punjab,Faridkot,2014,October,13.2
Punjab,Faridkot,2014,November,0
Punjab,Faridkot,2014,December,2
Punjab,Faridkot,2015,January,28
Punjab,Faridkot,2015,February,32.2
Punjab,Faridkot,2015,March,10.8
Punjab,Faridkot,2015,April,13.6
Punjab,Faridkot,2015,May,0
Punjab,Faridkot,2015,June,5.2
Punjab,Faridkot,2015,July,126.8
Punjab,Faridkot,2015,August,24
Punjab,Faridkot,2015,September,77.1
Punjab,Faridkot,2015,October,5.3
Punjab,Faridkot,2015,November,0
Punjab,Faridkot,2015,December,0
Punjab,Faridkot,2016,January,0
Punjab,Faridkot,2016,February,14
Punjab,Faridkot,2016,March,0
Punjab,Faridkot,2016,April,0
Punjab,Faridkot,2016,May,2
Punjab,Faridkot,2016,June,21
Punjab,Faridkot,2016,July,105
Punjab,Faridkot,2016,August,35
Punjab,Faridkot,2016,September,75.2
Punjab,Faridkot,2016,October,0
Punjab,Faridkot,2016,November,0
Punjab,Faridkot,2016,December,0
Punjab,FatehgarhSahib,2010,January,28
Punjab,FatehgarhSahib,2010,February,0
Punjab,FatehgarhSahib,2010,March,0
Punjab,FatehgarhSahib,2010,April,2
Punjab,FatehgarhSahib,2010,May,0
Punjab,FatehgarhSahib,2010,June,18
Punjab,FatehgarhSahib,2010,July,10
Punjab,FatehgarhSahib,2010,August,123
Punjab,FatehgarhSahib,2010,September,4
Punjab,FatehgarhSahib,2010,October,37
Punjab,FatehgarhSahib,2010,November,0
Punjab,FatehgarhSahib,2010,December,0
Punjab,FatehgarhSahib,2011,January,23
Punjab,FatehgarhSahib,2011,February,28
Punjab,FatehgarhSahib,2011,March,9
Punjab,FatehgarhSahib,2011,April,0
Punjab,FatehgarhSahib,2011,May,0
Punjab,FatehgarhSahib,2011,June,2
Punjab,FatehgarhSahib,2011,July,197
Punjab,FatehgarhSahib,2011,August,103
Punjab,FatehgarhSahib,2011,September,4
Punjab,FatehgarhSahib,2011,October,0
Punjab,FatehgarhSahib,2011,November,0
Punjab,FatehgarhSahib,2011,December,0
Punjab,FatehgarhSahib,2012,January,0
Punjab,FatehgarhSahib,2012,February,0
Punjab,FatehgarhSahib,2012,March,0
Punjab,FatehgarhSahib,2012,April,0
Punjab,FatehgarhSahib,2012,May,0
Punjab,FatehgarhSahib,2012,June,190.8
Punjab,FatehgarhSahib,2012,July,58.2
Punjab,FatehgarhSahib,2012,August,155.3
Punjab,FatehgarhSahib,2012,September,47.5
Punjab,FatehgarhSahib,2012,October,8
Punjab,FatehgarhSahib,2012,November,0
Punjab,FatehgarhSahib,2012,December,0
Punjab,FatehgarhSahib,2013,January,0
Punjab,FatehgarhSahib,2013,February,0
Punjab,FatehgarhSahib,2013,March,5
Punjab,FatehgarhSahib,2013,April,1
Punjab,FatehgarhSahib,2013,May,0
Punjab,FatehgarhSahib,2013,June,2
Punjab,FatehgarhSahib,2013,July,0
Punjab,FatehgarhSahib,2013,August,125.5
Punjab,FatehgarhSahib,2013,September,22.5
Punjab,FatehgarhSahib,2013,October,0
Punjab,FatehgarhSahib,2013,November,0
Punjab,FatehgarhSahib,2013,December,0
Punjab,FatehgarhSahib,2014,January,8.1
Punjab,FatehgarhSahib,2014,February,0
Punjab,FatehgarhSahib,2014,March,0
Punjab,FatehgarhSahib,2014,April,7
Punjab,FatehgarhSahib,2014,May,58
Punjab,FatehgarhSahib,2014,June,14
Punjab,FatehgarhSahib,2014,July,28
Punjab,FatehgarhSahib,2014,August,73
Punjab,FatehgarhSahib,2014,September,13
Punjab,FatehgarhSahib,2014,October,5
Punjab,FatehgarhSahib,2014,November,0
Punjab,FatehgarhSahib,2014,December,0
Punjab,FatehgarhSahib,2015,January,3
Punjab,FatehgarhSahib,2015,February,6
Punjab,FatehgarhSahib,2015,March,12
Punjab,FatehgarhSahib,2015,April,12
Punjab,FatehgarhSahib,2015,May,3
Punjab,FatehgarhSahib,2015,June,24.7
Punjab,FatehgarhSahib,2015,July,76
Punjab,FatehgarhSahib,2015,August,7
Punjab,FatehgarhSahib,2015,September,18
